epoch,run,model,feature_family,apbs_variant,checkpoint,postprocess_mode,threshold,top_k_label,top_k,pocket_f1,pocket_precision,pocket_recall,paper_tp,paper_fp,paper_fn,dcc_success_rate_4a,dca_success_rate_4a,mean_best_dcc_angstrom,mean_best_dca_angstrom,mean_best_dvo_all,mean_dvo_of_best_dcc_all,mean_dvo_of_best_dcc_success,mean_predicted_positive_voxels,mean_candidate_count,no_prediction_count,sample_count
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.4,top1,1,0.65,0.5098039215686274,0.896551724137931,52,50,6,0.48148148148148145,0.6666666666666666,14.9416796839384,12.609611265573035,0.35304796803543925,0.35304796803543925,0.49568632564670634,121.47222222222223,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.4,top2,2,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.629700591557063,9.439546339700316,0.38580772262276153,0.38580772262276153,0.48552672719590323,121.47222222222223,1.212962962962963,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.4,top3,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.629700591557063,9.439546339700316,0.38580772262276153,0.38580772262276153,0.48552672719590323,121.47222222222223,1.2314814814814814,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.4,top_n_plus_2,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.629700591557063,9.439546339700316,0.38580772262276153,0.38580772262276153,0.48552672719590323,121.47222222222223,1.2314814814814814,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.45,top1,1,0.65,0.5098039215686274,0.896551724137931,52,50,6,0.48148148148148145,0.6666666666666666,14.946761750011108,12.613827780769789,0.35155045455274786,0.35155045455274786,0.4937526303898906,118.88888888888889,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.45,top2,2,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.639710402525134,9.446663672202511,0.38370434652451785,0.38370434652451785,0.4828708033243783,118.88888888888889,1.212962962962963,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.45,top3,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.639710402525134,9.446663672202511,0.38370434652451785,0.38370434652451785,0.4828708033243783,118.88888888888889,1.2314814814814814,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.45,top_n_plus_2,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.639710402525134,9.446663672202511,0.38370434652451785,0.38370434652451785,0.4828708033243783,118.88888888888889,1.2314814814814814,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.5,top1,1,0.65,0.5098039215686274,0.896551724137931,52,50,6,0.48148148148148145,0.6759259259259259,14.900071218022223,12.548884223678218,0.35206697830857325,0.35206697830857325,0.49024975237633517,116.37037037037037,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.5,top2,2,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7685185185185185,11.596301914054127,9.384441532824157,0.38388364068338904,0.38388364068338904,0.4793652756341021,116.37037037037037,1.212962962962963,6,108
